Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
109,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
110,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
111,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
112,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
113,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
114,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
115,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
116,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
117,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
118,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
119,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
120,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
121,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
122,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
123,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
124,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
125,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
126,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
127,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
128,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
129,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
130,0.775681991,0.771885073,0.778876545,0.764075821,0.779142578,0.732649581,0.706253939,0.720267059,8.36E-03,1.04E-02,8.91E-03,0.025759598,1.12E-02,0.030688169,0.045667363,0.062045071
