Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
85,0.0548583411,0.0443887732,0.0484722001,0.0559063274,0.0424261723,0.0447810517,0.0523419943,0.0468511612,0.0001031263,0.0000880316,0.0000982986,0.0003728265,0.0000928227,0.0002695056,0.0004574018,0.0004224068
86,0.0609381285,0.0501197193,0.0532505817,0.0607255096,0.047260913,0.0494471793,0.0576147579,0.0524356592,0.0001272338,0.0001121355,0.0001188352,0.000439874,0.0001152851,0.000328741,0.0005541982,0.0005269629
87,0.0681827961,0.0564782261,0.0598140134,0.0658712635,0.0533503258,0.0545249682,0.064892694,0.0595213407,0.0001591092,0.0001425274,0.0001497554,0.0005175809,0.0001469968,0.0004000716,0.0007030551,0.000681706
88,0.076090057,0.0635035306,0.066996468,0.071350438,0.0600856392,0.0600350142,0.0729045871,0.0674235931,0.0001982168,0.0001802552,0.0001880596,0.0006072676,0.000186306,0.0004838075,0.0008873764,0.0008740893
89,0.084673666,0.0712297519,0.0748099536,0.0771673593,0.0674993081,0.0659956649,0.0816776208,0.0761978855,0.0002456282,0.0002267164,0.0002353629,0.0007103195,0.0002351949,0.0005861514,0.001113793,0.0011166595
90,0.0939365347,0.0796837118,0.0832553356,0.0833234619,0.0756162261,0.0724222221,0.0912281725,0.0858932213,0.0003026825,0.0002840068,0.0002907424,0.0008281715,0.0002953149,0.0007040019,0.0013894922,0.0014177812
91,0.1038688995,0.0888826219,0.0923204419,0.089816823,0.0844513208,0.0793261578,0.1015593514,0.0965489762,0.0003696476,0.0003528252,0.0003576593,0.0009622801,0.0003666661,0.0008466631,0.0017220173,0.001790001
92,0.114446578,0.0988317431,0.1019783628,0.0966419246,0.0940072052,0.0867142762,0.1126584363,0.1081915696,0.0004473272,0.0004366648,0.0004361136,0.0011140826,0.0004558552,0.0010110336,0.0021189713,0.0022458658
93,0.1256297955,0.1095220591,0.1121863684,0.1037892664,0.104271875,0.0945878116,0.1244948499,0.1208309678,0.0005410784,0.000537971,0.0005261053,0.0012849649,0.0005615607,0.001203316,0.0025876227,0.0028021044
94,0.1373626014,0.1209283307,0.122885491,0.1112451776,0.115216803,0.1029416966,0.1370186475,0.1344574177,0.000645544,0.0006532506,0.0006322494,0.0014762115,0.0006837828,0.0014235104,0.0031344211,0.0034712637
95,0.149573067,0.1330075587,0.1340010467,0.1189916914,0.1267955944,0.1117638017,0.1501598815,0.1490384191,0.0007660813,0.00078949,0.0007522383,0.0016889598,0.0008291279,0.0016778195,0.0037644852,0.0042658904
96,0.1621743842,0.1456982921,0.1454440846,0.127006466,0.1389434318,0.1210343932,0.1638291021,0.1645165958,0.0009000116,0.0009501826,0.0008860721,0.0019241455,0.0009975962,0.0019693445,0.0044810524,0.0051859843
97,0.1750668336,0.1589207609,0.15711386,0.1352629262,0.151577485,0.1307257639,0.1779189291,0.1808085204,0.0010500136,0.0011283419,0.0010337508,0.0021824478,0.0011858842,0.0022980855,0.0052849663,0.0062733682
98,0.1881407612,0.1725780571,0.1689011484,0.1437304845,0.1645984833,0.1408021212,0.1923069636,0.1978049944,0.0012134085,0.0013309543,0.0011952744,0.0024642457,0.0013972953,0.0026640424,0.006174302,0.0075280418
99,0.2012800415,0.1865584783,0.1806922372,0.1523748495,0.1778933019,0.151219721,0.2068596984,0.2153728677,0.0013875179,0.0015545267,0.0013683354,0.0027695747,0.0016351328,0.0030734179,0.0071441348,0.0089081828
100,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
