Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
116,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
117,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
118,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
119,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
120,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
121,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
122,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
123,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
124,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
125,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
126,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
127,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
128,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
129,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
130,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
131,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
132,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
133,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
134,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
135,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
136,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
137,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
138,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
139,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
140,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
141,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
142,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
143,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
144,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
145,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
146,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
147,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
148,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
149,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
150,0.1778988192,0.3016396331,0.1498149954,0.2017901233,0.2803439363,0.2900229607,0.2139829433,0.3675110584,0.0064822265,0.0120868819,0.0058379232,0.0215754193,0.0120570396,0.0338044961,0.0440608642,0.089918277
